stream_index	book	chapter	verse	g_idx	predication_id	finite_verb	finite_lemma	finite_morphgnt	finite_compact	nbla_idx	nbla_text	subject_status	subject_source	subject_token	subject_person	subject_number	independence_status	independence_source	subordination_status	subordination_source	subordination_markers	certainty_finite_verb	certainty_predication	certainty_independence
913	1corintios	15	32	14	1corintios-15-32-P02	ἐγείρονται	ἐγείρω	V- 3PPI-P--	V-PPI-3P	18	resucitan	candidate	nearest_agreeing_nominative_no_visible_boundary	12			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""11""}]"	confirmed	candidate	unresolved
914	1corintios	15	32	15	1corintios-15-32-P03	φάγωμεν	ἐσθίω	V- 1AAS-P--	V-AAS-1P	19	comamos	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
915	1corintios	15	32	17	1corintios-15-32-P04	πίωμεν	πίνω	V- 1AAS-P--	V-AAS-1P	21	bebamos	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
916	1corintios	15	32	20	1corintios-15-32-P05	ἀποθνῄσκομεν	ἀποθνῄσκω	V- 1PAI-P--	V-PAI-1P	-	-	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
917	1corintios	15	33	02	1corintios-15-33-P01	πλανᾶσθε	πλανάω	V- 2PPD-P--	V-PPD-2P	02,03	se dejen engañar	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
918	1corintios	15	33	03	1corintios-15-33-P02	φθείρουσιν	φθείρω	V- 3PAI-P--	V-PAI-3P	04,05,06	las malas compañías	confirmed	finite_verb_morphology		3	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
919	1corintios	15	34	01	1corintios-15-34-P01	ἐκνήψατε	ἐκνήφω	V- 2AAD-P--	V-AAD-2P	01,02	sean sobrios	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
920	1corintios	15	34	05	1corintios-15-34-P02	ἁμαρτάνετε	ἁμαρτάνω	V- 2PAD-P--	V-PAD-2P	07	pequen	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
921	1corintios	15	34	10	1corintios-15-34-P03	ἔχουσιν	ἔχω	V- 3PAI-P--	V-PAI-3P	13	algunos	candidate	nearest_agreeing_nominative_no_visible_boundary	09			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
922	1corintios	15	34	14	1corintios-15-34-P04	λαλῶ	λαλέω	V- 1PAI-S--	V-PAI-1S	18,19,20,21	lo digo	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
923	1corintios	15	35	02	1corintios-15-35-P01	ἐρεῖ	λέγω	V- 3FAI-S--	V-FAI-3S	03	dirá	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
924	1corintios	15	35	05	1corintios-15-35-P02	ἐγείρονται	ἐγείρω	V- 3PPI-P--	V-PPI-3P	05	resucitan	confirmed	finite_verb_morphology		3	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
925	1corintios	15	35	11	1corintios-15-35-P03	ἔρχονται	ἔρχομαι	V- 3PMI-P--	V-PMI-3P	13	vienen	confirmed	finite_verb_morphology		3	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
926	1corintios	15	36	04	1corintios-15-36-P01	σπείρεις	σπείρω	V- 2PAI-S--	V-PAI-2S	04,05	que siembras	confirmed	finite_verb_morphology		2	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
927	1corintios	15	36	06	1corintios-15-36-P02	ζῳοποιεῖται	ζῳοποιέω	V- 3PPI-S--	V-PPI-3S	07,08,09,10	llega a tener vida	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
928	1corintios	15	36	09	1corintios-15-36-P03	ἀποθάνῃ	ἀποθνῄσκω	V- 3AAS-S--	V-AAS-3S	13,14	muere	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""07""}]"	confirmed	candidate	unresolved
929	1corintios	15	37	03	1corintios-15-37-P01	σπείρεις	σπείρω	V- 2PAI-S--	V-PAI-2S	04	siembras	confirmed	finite_verb_morphology		2	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
930	1corintios	15	37	09	1corintios-15-37-P02	σπείρεις	σπείρω	V- 2PAI-S--	V-PAI-2S	12,13,14	siembras el grano	confirmed	finite_verb_morphology		2	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
931	1corintios	15	37	14	1corintios-15-37-P03	τύχοι	τυγχάνω	V- 3AAO-S--	V-AAO-3S	20	de	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""13""}]"	confirmed	candidate	unresolved
932	1corintios	15	38	04	1corintios-15-38-P01	δίδωσιν	δίδωμι	V- 3PAI-S--	V-PAI-3S	03,04,05	le da un	candidate	nearest_agreeing_nominative_no_visible_boundary	03			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
933	1corintios	15	38	08	1corintios-15-38-P02	ἠθέλησεν	θέλω	V- 3AAI-S--	V-AAI-3S	08,09	él quiso	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""07""}]"	confirmed	candidate	unresolved
934	1corintios	15	41	15	1corintios-15-41-P01	διαφέρει	διαφέρω	V- 3PAI-S--	V-PAI-3S	18	es diferente	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
935	1corintios	15	42	07	1corintios-15-42-P01	σπείρεται	σπείρω	V- 3PPI-S--	V-PPI-3S	09,10	se siembra	candidate	nearest_agreeing_nominative_no_visible_boundary	04			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
936	1corintios	15	42	10	1corintios-15-42-P02	ἐγείρεται	ἐγείρω	V- 3PPI-S--	V-PPI-3S	15	se resucita	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
937	1corintios	15	43	01	1corintios-15-43-P01	σπείρεται	σπείρω	V- 3PPI-S--	V-PPI-3S	01,02	se siembra	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
938	1corintios	15	43	04	1corintios-15-43-P02	ἐγείρεται	ἐγείρω	V- 3PPI-S--	V-PPI-3S	06	se resucita	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
939	1corintios	15	43	07	1corintios-15-43-P03	σπείρεται	σπείρω	V- 3PPI-S--	V-PPI-3S	10,11	se siembra	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
940	1corintios	15	43	10	1corintios-15-43-P04	ἐγείρεται	ἐγείρω	V- 3PPI-S--	V-PPI-3S	15	se resucita	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
941	1corintios	15	44	01	1corintios-15-44-P01	σπείρεται	σπείρω	V- 3PPI-S--	V-PPI-3S	01,02	se siembra	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
942	1corintios	15	44	04	1corintios-15-44-P02	ἐγείρεται	ἐγείρω	V- 3PPI-S--	V-PPI-3S	06,07	se resucita	candidate	nearest_agreeing_nominative_no_visible_boundary	03			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
943	1corintios	15	44	08	1corintios-15-44-P03	ἔστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	12	hay	candidate	nearest_agreeing_nominative_no_visible_boundary	06			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""εἰ"", ""key"": ""ει"", ""token"": ""07""}]"	confirmed	candidate	unresolved
944	1corintios	15	44	11	1corintios-15-44-P04	ἔστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	16	hay	candidate	nearest_agreeing_nominative_no_visible_boundary	10			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
945	1corintios	15	45	03	1corintios-15-45-P01	γέγραπται	γράφω	V- 3XPI-S--	V-XPI-3S	04	escrito	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
946	1corintios	15	45	04	1corintios-15-45-P02	ἐγένετο	γίνομαι	V- 3AMI-S--	V-AMI-3S	05,06,07,08,09	fue hecho el primer hombre adán	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
947	1corintios	15	49	03	1corintios-15-49-P01	ἐφορέσαμεν	φορέω	V- 1AAI-P--	V-AAI-1P	04,05	hemos llevado	confirmed	finite_verb_morphology		1	P	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""καθὼς"", ""key"": ""καθως"", ""token"": ""02""}]"	confirmed	candidate	unresolved
948	1corintios	15	49	08	1corintios-15-49-P02	φορέσομεν	φορέω	V- 1FAI-P--	V-FAI-1P	10	traeremos	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
949	1corintios	15	50	03	1corintios-15-50-P01	φημι	φημί	V- 1PAI-S--	V-PAI-1S	-	-	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
950	1corintios	15	50	13	1corintios-15-50-P02	δύναται	δύναμαι	V- 3PMI-S--	V-PMI-3S	18,19,20	lo que se corrompe	candidate	nearest_agreeing_nominative_no_visible_boundary	08			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""05""}]"	confirmed	candidate	unresolved
951	1corintios	15	50	19	1corintios-15-50-P03	κληρονομεῖ	κληρονομέω	V- 3PAI-S--	V-PAI-3S	-	-	candidate	nearest_agreeing_nominative_no_visible_boundary	16			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
952	1corintios	15	51	04	1corintios-15-51-P01	λέγω	λέγω	V- 1PAI-S--	V-PAI-1S	-	-	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
953	1corintios	15	51	07	1corintios-15-51-P02	κοιμηθησόμεθα	κοιμάομαι	V- 1FPI-P--	V-FPI-1P	08,09	dormiremos	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
954	1corintios	15	51	10	1corintios-15-51-P03	ἀλλαγησόμεθα	ἀλλάσσω	V- 1FPI-P--	V-FPI-1P	12,13	seremos transformados	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
955	1corintios	15	52	10	1corintios-15-52-P01	σαλπίσει	σαλπίζω	V- 3FAI-S--	V-FAI-3S	15,16,17	la trompeta sonará	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
956	1corintios	15	52	15	1corintios-15-52-P02	ἐγερθήσονται	ἐγείρω	V- 3FPI-P--	V-FPI-3P	22	resucitarán	candidate	nearest_agreeing_nominative_no_visible_boundary	14			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
957	1corintios	15	52	19	1corintios-15-52-P03	ἀλλαγησόμεθα	ἀλλάσσω	V- 1FPI-P--	V-FPI-1P	26,27	seremos transformados	confirmed	finite_verb_morphology		1	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
958	1corintios	15	53	01	1corintios-15-53-P01	δεῖ	δέω	V- 3PAI-S--	V-PAI-3S	01,02,03	es necesario que	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
959	1corintios	15	54	06	1corintios-15-54-P01	ἐνδύσηται	ἐνδύω	V- 3AMS-S--	V-AMS-3S	-	-	candidate	nearest_agreeing_nominative_no_visible_boundary	05			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅταν"", ""key"": ""οταν"", ""token"": ""01""}]"	confirmed	candidate	unresolved
960	1corintios	15	54	12	1corintios-15-54-P02	ἐνδύσηται	ἐνδύω	V- 3AMS-S--	V-AMS-3S	13,14,15	se haya vestido de inmortalidad	candidate	nearest_agreeing_nominative_no_visible_boundary	11			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
961	1corintios	15	54	15	1corintios-15-54-P03	γενήσεται	γίνομαι	V- 3FMI-S--	V-FMI-3S	17	se cumplirá	confirmed	finite_verb_morphology		3	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
962	1corintios	15	54	20	1corintios-15-54-P04	κατεπόθη	καταπίνω	V- 3API-S--	V-API-3S	22,23,24	la muerte ha sido	candidate	nearest_agreeing_nominative_no_visible_boundary	18			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
963	1corintios	15	58	06	1corintios-15-58-P01	γίνεσθε	γίνομαι	V- 2PMD-P--	V-PMD-2P	06	estén	confirmed	finite_verb_morphology		2	P	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὥστε"", ""key"": ""ωστε"", ""token"": ""01""}]"	confirmed	candidate	unresolved
964	1corintios	15	58	21	1corintios-15-58-P02	ἔστιν	εἰμί	V- 3PAI-S--	V-PAI-3S	20	es	candidate	nearest_agreeing_nominative_no_visible_boundary	18			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅτι"", ""key"": ""οτι"", ""token"": ""16""}]"	confirmed	candidate	unresolved
965	1corintios	16	1	10	1corintios-16-1-P01	διέταξα	διατάσσω	V- 1AAI-S--	V-AAI-1S	13,14	también como	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
966	1corintios	16	1	18	1corintios-16-1-P02	ποιήσατε	ποιέω	V- 2AAD-P--	V-AAD-2P	-	-	confirmed	finite_verb_morphology		2	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
967	1corintios	16	2	08	1corintios-16-2-P01	τιθέτω	τίθημι	V- 3PAD-S--	V-PAD-3S	12	ponga	candidate	nearest_agreeing_nominative_no_visible_boundary	04			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
968	1corintios	16	2	13	1corintios-16-2-P02	εὐοδῶται	εὐοδόομαι	V- 3PPS-S--	V-PPS-3S	-	-	confirmed	finite_verb_morphology		3	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""12""}]"	confirmed	candidate	unresolved
969	1corintios	16	2	17	1corintios-16-2-P03	ἔλθω	ἔρχομαι	V- 1AAS-S--	V-AAS-1S	20	yo vaya	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἵνα"", ""key"": ""ινα"", ""token"": ""14""}, {""form"": ""ὅταν"", ""key"": ""οταν"", ""token"": ""16""}]"	confirmed	candidate	unresolved
970	1corintios	16	2	20	1corintios-16-2-P04	γίνωνται	γίνομαι	V- 3PMS-P--	V-PMS-3P	23	recojan ofrendas	candidate	nearest_agreeing_nominative_no_visible_boundary	19			candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
971	1corintios	16	3	03	1corintios-16-3-P01	παραγένωμαι	παραγίνομαι	V- 1AMS-S--	V-AMS-1S	04	enviaré	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅταν"", ""key"": ""οταν"", ""token"": ""01""}]"	confirmed	candidate	unresolved
972	1corintios	16	3	06	1corintios-16-3-P02	δοκιμάσητε	δοκιμάζω	V- 2AAS-P--	V-AAS-2P	07	hayan aprobado	confirmed	finite_verb_morphology		2	P	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""05""}]"	confirmed	candidate	unresolved
973	1corintios	16	3	10	1corintios-16-3-P03	πέμψω	πέμπω	V- 1FAI-S--	V-FAI-1S	11	enviaré	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
974	1corintios	16	4	04	1corintios-16-4-P01	ᾖ	εἰμί	V- 3PAS-S--	V-PAS-3S	04	conveniente	candidate	nearest_agreeing_nominative_no_visible_boundary	03			unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ἐὰν"", ""key"": ""εαν"", ""token"": ""01""}]"	confirmed	candidate	unresolved
975	1corintios	16	4	10	1corintios-16-4-P02	πορεύσονται	πορεύομαι	V- 3FMI-P--	V-FMI-3P	10	ellos irán	confirmed	finite_verb_morphology		3	P	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
976	1corintios	16	5	01	1corintios-16-5-P01	ἐλεύσομαι	ἔρχομαι	V- 1FMI-S--	V-FMI-1S	01	iré	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
977	1corintios	16	5	07	1corintios-16-5-P02	διέλθω	διέρχομαι	V- 1AAS-S--	V-AAS-1S	-	-	confirmed	finite_verb_morphology		1	S	unresolved	subordination_marker_scan_only	candidate	explicit_marker_after_previous_finite_before_current_finite	"[{""form"": ""ὅταν"", ""key"": ""οταν"", ""token"": ""05""}]"	confirmed	candidate	unresolved
978	1corintios	16	5	10	1corintios-16-5-P03	διέρχομαι	διέρχομαι	V- 1PMI-S--	V-PMI-1S	10,11,12	voy a pasar	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
979	1corintios	16	6	05	1corintios-16-6-P01	παραμενῶ	παραμένω	V- 1FAI-S--	V-FAI-1S	06	me quede	confirmed	finite_verb_morphology		1	S	candidate	subordination_marker_scan_only	not_detected		[]	confirmed	candidate	candidate
