approved	stem	ref	greek_idx	greek_span	nbla_idx	nbla_span	suggested_type	source	reason	confidence	repeat_count	phrase_key	existing_rule	duplicate_of	yaml_suggestion
	romanos-13-5	romanos 13:5	07-09	τὴν ὀργὴν ἀλλὰ	08-13	por razón del castigo, sino también	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.80	1	την οργην αλλα => por razon del castigo sino tambien	no		"{""match"": {""greek"": [""τὴν"", ""ὀργὴν"", ""ἀλλὰ""]}, ""action"": {""nbla"": [""por"", ""razón"", ""del"", ""castigo,"", ""sino"", ""también""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-13-8	romanos 13:8	04-05	εἰ μὴ	06	sino	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	ει μη => sino	no		"{""match"": {""greek"": [""εἰ"", ""μὴ""]}, ""action"": {""nbla"": [""sino""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-8	romanos 13:8	06-07	τὸ ⸂ἀλλήλους	06	sino	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	το αλληλους => sino	no		"{""match"": {""greek"": [""τὸ"", ""⸂ἀλλήλους""]}, ""action"": {""nbla"": [""sino""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-8	romanos 13:8	13-14	ἕτερον νόμον	17-22	su prójimo, ha cumplido la ley.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	ετερον νομον => su projimo ha cumplido la ley	no		"{""match"": {""greek"": [""ἕτερον"", ""νόμον""]}, ""action"": {""nbla"": [""su"", ""prójimo,"", ""ha"", ""cumplido"", ""la"", ""ley.""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-13-8	romanos 13:8	14-15	νόμον πεπλήρωκεν.	17-22	su prójimo, ha cumplido la ley.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	νομον πεπληρωκεν => su projimo ha cumplido la ley	no		"{""match"": {""greek"": [""νόμον"", ""πεπλήρωκεν.""]}, ""action"": {""nbla"": [""su"", ""prójimo,"", ""ha"", ""cumplido"", ""la"", ""ley.""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-13-10	romanos 13:10	11-12	ἡ ἀγάπη.	03-09	no hace mal al prójimo. Por tanto,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	η αγαπη => no hace mal al projimo por tanto	no		"{""match"": {""greek"": [""ἡ"", ""ἀγάπη.""]}, ""action"": {""nbla"": [""no"", ""hace"", ""mal"", ""al"", ""prójimo."", ""Por"", ""tanto,""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-13-10	romanos 13:10	10-12	νόμου ἡ ἀγάπη.	03-09	no hace mal al prójimo. Por tanto,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	νομου η αγαπη => no hace mal al projimo por tanto	no		"{""match"": {""greek"": [""νόμου"", ""ἡ"", ""ἀγάπη.""]}, ""action"": {""nbla"": [""no"", ""hace"", ""mal"", ""al"", ""prójimo."", ""Por"", ""tanto,""], ""type"": ""expanded"", ""consume"": 7}}"
	romanos-13-11	romanos 13:11	04-05	τὸν καιρόν,	06-07	el tiempo,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	τον καιρον => el tiempo	no		"{""match"": {""greek"": [""τὸν"", ""καιρόν,""]}, ""action"": {""nbla"": [""el"", ""tiempo,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-11	romanos 13:11	06-07	ὅτι ὥρα	06-07	el tiempo,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	οτι ωρα => el tiempo	no		"{""match"": {""greek"": [""ὅτι"", ""ὥρα""]}, ""action"": {""nbla"": [""el"", ""tiempo,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-11	romanos 13:11	19-20	ἢ ὅτε	24-27	nosotros que cuando creímos.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	η οτε => nosotros que cuando creimos	no		"{""match"": {""greek"": [""ἢ"", ""ὅτε""]}, ""action"": {""nbla"": [""nosotros"", ""que"", ""cuando"", ""creímos.""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-13-11	romanos 13:11	20-21	ὅτε ἐπιστεύσαμεν.	24-27	nosotros que cuando creímos.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	οτε επιστευσαμεν => nosotros que cuando creimos	no		"{""match"": {""greek"": [""ὅτε"", ""ἐπιστεύσαμεν.""]}, ""action"": {""nbla"": [""nosotros"", ""que"", ""cuando"", ""creímos.""], ""type"": ""expanded"", ""consume"": 4}}"
	romanos-13-12	romanos 13:12	10-11	τὰ ἔργα	13-15	desechemos las obras	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	τα εργα => desechemos las obras	no		"{""match"": {""greek"": [""τὰ"", ""ἔργα""]}, ""action"": {""nbla"": [""desechemos"", ""las"", ""obras""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-13-12	romanos 13:12	12-13	τοῦ σκότους,	13-15	desechemos las obras	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	του σκοτους => desechemos las obras	no		"{""match"": {""greek"": [""τοῦ"", ""σκότους,""]}, ""action"": {""nbla"": [""desechemos"", ""las"", ""obras""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-13-12	romanos 13:12	16-17	τὰ ὅπλα	22-23	las armas	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	τα οπλα => las armas	no		"{""match"": {""greek"": [""τὰ"", ""ὅπλα""]}, ""action"": {""nbla"": [""las"", ""armas""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-12	romanos 13:12	18-19	τοῦ φωτός.	22-23	las armas	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	του φωτος => las armas	no		"{""match"": {""greek"": [""τοῦ"", ""φωτός.""]}, ""action"": {""nbla"": [""las"", ""armas""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-12	romanos 13:12	18-19	τοῦ φωτός.	26	luz.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	του φωτος => luz	no		"{""match"": {""greek"": [""τοῦ"", ""φωτός.""]}, ""action"": {""nbla"": [""luz.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-12	romanos 13:12	17-19	ὅπλα τοῦ φωτός.	26	luz.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	οπλα του φωτος => luz	no		"{""match"": {""greek"": [""ὅπλα"", ""τοῦ"", ""φωτός.""]}, ""action"": {""nbla"": [""luz.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-13	romanos 13:13	13-14	ἀσελγείαις, μὴ	01-02	Andemos decentemente,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	ασελγειαις μη => andemos decentemente	no		"{""match"": {""greek"": [""ἀσελγείαις,"", ""μὴ""]}, ""action"": {""nbla"": [""Andemos"", ""decentemente,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-13	romanos 13:13	14-15	μὴ ἔριδι	01-02	Andemos decentemente,	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	μη εριδι => andemos decentemente	no		"{""match"": {""greek"": [""μὴ"", ""ἔριδι""]}, ""action"": {""nbla"": [""Andemos"", ""decentemente,""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-13-13	romanos 13:13	13-14	ἀσελγείαις, μὴ	10	borracheras,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	ασελγειαις μη => borracheras	no		"{""match"": {""greek"": [""ἀσελγείαις,"", ""μὴ""]}, ""action"": {""nbla"": [""borracheras,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-13	romanos 13:13	14-15	μὴ ἔριδι	10	borracheras,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	μη εριδι => borracheras	no		"{""match"": {""greek"": [""μὴ"", ""ἔριδι""]}, ""action"": {""nbla"": [""borracheras,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-13	romanos 13:13	13-14	ἀσελγείαις, μὴ	16	lujurias,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	ασελγειαις μη => lujurias	no		"{""match"": {""greek"": [""ἀσελγείαις,"", ""μὴ""]}, ""action"": {""nbla"": [""lujurias,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-13	romanos 13:13	14-15	μὴ ἔριδι	16	lujurias,	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	μη εριδι => lujurias	no		"{""match"": {""greek"": [""μὴ"", ""ἔριδι""]}, ""action"": {""nbla"": [""lujurias,""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-14	romanos 13:14	13-14	εἰς ἐπιθυμίας.	17	carne.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	εις επιθυμιας => carne	no		"{""match"": {""greek"": [""εἰς"", ""ἐπιθυμίας.""]}, ""action"": {""nbla"": [""carne.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-13-14	romanos 13:14	12-14	ποιεῖσθε εἰς ἐπιθυμίας.	17	carne.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	ποιεισθε εις επιθυμιας => carne	no		"{""match"": {""greek"": [""ποιεῖσθε"", ""εἰς"", ""ἐπιθυμίας.""]}, ""action"": {""nbla"": [""carne.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-1	romanos 14:1	04-05	τῇ πίστει	09	pero	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	τη πιστει => pero	no		"{""match"": {""greek"": [""τῇ"", ""πίστει""]}, ""action"": {""nbla"": [""pero""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-1	romanos 14:1	05-06	πίστει προσλαμβάνεσθε,	09	pero	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	πιστει προσλαμβανεσθε => pero	no		"{""match"": {""greek"": [""πίστει"", ""προσλαμβάνεσθε,""]}, ""action"": {""nbla"": [""pero""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-1	romanos 14:1	08-09	εἰς διακρίσεις	14	opiniones.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	εις διακρισεις => opiniones	no		"{""match"": {""greek"": [""εἰς"", ""διακρίσεις""]}, ""action"": {""nbla"": [""opiniones.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-1	romanos 14:1	09-10	διακρίσεις διαλογισμῶν.	14	opiniones.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	διακρισεις διαλογισμων => opiniones	no		"{""match"": {""greek"": [""διακρίσεις"", ""διαλογισμῶν.""]}, ""action"": {""nbla"": [""opiniones.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-2	romanos 14:2	08-09	ἀσθενῶν λάχανα	12-17	que es débil solo come legumbres.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	ασθενων λαχανα => que es debil solo come legumbres	no		"{""match"": {""greek"": [""ἀσθενῶν"", ""λάχανα""]}, ""action"": {""nbla"": [""que"", ""es"", ""débil"", ""solo"", ""come"", ""legumbres.""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-14-2	romanos 14:2	09-10	λάχανα ἐσθίει.	12-17	que es débil solo come legumbres.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	λαχανα εσθιει => que es debil solo come legumbres	no		"{""match"": {""greek"": [""λάχανα"", ""ἐσθίει.""]}, ""action"": {""nbla"": [""que"", ""es"", ""débil"", ""solo"", ""come"", ""legumbres.""], ""type"": ""expanded"", ""consume"": 6}}"
	romanos-14-3	romanos 14:3	03-04	τὸν μὴ	06-07	al que	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	τον μη => al que	no		"{""match"": {""greek"": [""τὸν"", ""μὴ""]}, ""action"": {""nbla"": [""al"", ""que""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-14-3	romanos 14:3	04-05	μὴ ἐσθίοντα	06-07	al que	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	μη εσθιοντα => al que	no		"{""match"": {""greek"": [""μὴ"", ""ἐσθίοντα""]}, ""action"": {""nbla"": [""al"", ""que""], ""type"": ""expanded"", ""consume"": 2}}"
	romanos-14-3	romanos 14:3	09-10	δὲ⸃ μὴ	12	que	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	δε μη => que	no		"{""match"": {""greek"": [""δὲ⸃"", ""μὴ""]}, ""action"": {""nbla"": [""que""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-3	romanos 14:3	10-11	μὴ ἐσθίων	12	que	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	μη εσθιων => que	no		"{""match"": {""greek"": [""μὴ"", ""ἐσθίων""]}, ""action"": {""nbla"": [""que""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-3	romanos 14:3	18-19	γὰρ αὐτὸν	24	aceptado.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	γαρ αυτον => aceptado	no		"{""match"": {""greek"": [""γὰρ"", ""αὐτὸν""]}, ""action"": {""nbla"": [""aceptado.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-3	romanos 14:3	19-20	αὐτὸν προσελάβετο.	24	aceptado.	merged-forward	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	αυτον προσελαβετο => aceptado	no		"{""match"": {""greek"": [""αὐτὸν"", ""προσελάβετο.""]}, ""action"": {""nbla"": [""aceptado.""], ""type"": ""merged-forward"", ""consume"": 1}}"
	romanos-14-4	romanos 14:4	09-10	ἰδίῳ κυρίῳ	14-16	está en pie	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	ιδιω κυριω => esta en pie	no		"{""match"": {""greek"": [""ἰδίῳ"", ""κυρίῳ""]}, ""action"": {""nbla"": [""está"", ""en"", ""pie""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-14-4	romanos 14:4	10-11	κυρίῳ στήκει	14-16	está en pie	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	κυριω στηκει => esta en pie	no		"{""match"": {""greek"": [""κυρίῳ"", ""στήκει""]}, ""action"": {""nbla"": [""está"", ""en"", ""pie""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-14-4	romanos 14:4	19-20	⸀κύριος στῆσαι	27-31	Señor para sostenerlo en pie.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.82	1	⸀κυριος στησαι => senor para sostenerlo en pie	no		"{""match"": {""greek"": [""⸀κύριος"", ""στῆσαι""]}, ""action"": {""nbla"": [""Señor"", ""para"", ""sostenerlo"", ""en"", ""pie.""], ""type"": ""expanded"", ""consume"": 5}}"
	romanos-14-4	romanos 14:4	20-21	στῆσαι αὐτόν.	27-31	Señor para sostenerlo en pie.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.82	1	στησαι αυτον => senor para sostenerlo en pie	no		"{""match"": {""greek"": [""στῆσαι"", ""αὐτόν.""]}, ""action"": {""nbla"": [""Señor"", ""para"", ""sostenerlo"", ""en"", ""pie.""], ""type"": ""expanded"", ""consume"": 5}}"
	romanos-14-5	romanos 14:5	15-16	ἰδίῳ νοῒ	22-24	su propio sentir.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.60	1	ιδιω νοι => su propio sentir	no		"{""match"": {""greek"": [""ἰδίῳ"", ""νοῒ""]}, ""action"": {""nbla"": [""su"", ""propio"", ""sentir.""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-14-5	romanos 14:5	16-17	νοῒ πληροφορείσθω·	22-24	su propio sentir.	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.60	1	νοι πληροφορεισθω => su propio sentir	no		"{""match"": {""greek"": [""νοῒ"", ""πληροφορείσθω·""]}, ""action"": {""nbla"": [""su"", ""propio"", ""sentir.""], ""type"": ""expanded"", ""consume"": 3}}"
	romanos-14-6	romanos 14:6	23-24	καὶ εὐχαριστεῖ	19-23	da gracias a Dios; y	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window	0.95	1	και ευχαριστει => da gracias a dios y	no		"{""match"": {""greek"": [""καὶ"", ""εὐχαριστεῖ""]}, ""action"": {""nbla"": [""da"", ""gracias"", ""a"", ""Dios;"", ""y""], ""type"": ""expanded"", ""consume"": 5}}"
	romanos-14-6	romanos 14:6	25-26	τῷ θεῷ.	19-23	da gracias a Dios; y	phrase-anchor	validation-failure	contiguous unused NBLA span + adjacent Greek window; alternate candidate	0.95	1	τω θεω => da gracias a dios y	no		"{""match"": {""greek"": [""τῷ"", ""θεῷ.""]}, ""action"": {""nbla"": [""da"", ""gracias"", ""a"", ""Dios;"", ""y""], ""type"": ""expanded"", ""consume"": 5}}"
