BOOK	CH	VS	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	SOURCE_CLAUSE	TARGET_CLAUSE	OWNERSHIP_TYPE	OWNERSHIP_CONFIDENCE	OWNERSHIP_STATUS	SOURCE_SPAN	TARGET_SPAN	NOTES
1corintios	14	16	cn2	ἐὰν	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		ἐπεὶ ἐὰν ==εὐλογῇς== πνεύματι ὁ ἀναπληρῶν τὸν τόπον τοῦ ἰδιώτου πῶς	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	14	16	cn3	ἐπειδὴ	subordinating	cause/ground	C2	C3	subordinate	medium	suggested	==ἐρεῖ== τὸ ἀμήν ἐπὶ τῇ σῇ εὐχαριστίᾳ ἐπειδὴ τί	==λέγεις==	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	16	cn4	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	17	cn1	γὰρ	coordinating	cause/ground		C1	subordinate	low	cross-verse-or-missing-source		σὺ μὲν γὰρ καλῶς ==εὐχαριστεῖς== ἀλλʼ ὁ ἕτερος	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	14	17	cn2	ἀλλʼ	coordinating	contrast	C1	C2	coordinate	medium	suggested	σὺ μὲν γὰρ καλῶς ==εὐχαριστεῖς== ἀλλʼ ὁ ἕτερος	οὐκ ==οἰκοδομεῖται==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	17	cn3	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	19	cn1	ἀλλὰ	coordinating	contrast		C1	coordinate	low	cross-verse-or-missing-source		ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι ἵνα καὶ ἄλλους	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	14	19	cn2	ἵνα	subordinating	purpose/result	C1	C2	subordinate	medium	suggested	ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι ἵνα καὶ ἄλλους	==κατηχήσω== ἢ μυρίους λόγους ἐν γλώσσῃ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	19	cn3	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ἀλλὰ ἐν ἐκκλησίᾳ ==θέλω== πέντε λόγους τῷ νοΐ μου λαλῆσαι ἵνα καὶ ἄλλους	==κατηχήσω== ἢ μυρίους λόγους ἐν γλώσσῃ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	19	cn4	ἢ	coordinating	alternative/comparison	C2		coordinate	low	pending	==κατηχήσω== ἢ μυρίους λόγους ἐν γλώσσῃ		context-sensitive function; keep as suggested; connector after last finite clause or target outside verse; missing target clause
1corintios	14	20	cn1	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	20	cn2	ἀλλὰ	coordinating	contrast	C1	C2	coordinate	medium	suggested	ἀδελφοί μὴ παιδία ==γίνεσθε== ταῖς φρεσίν ἀλλὰ τῇ κακίᾳ	==νηπιάζετε== ταῖς δὲ φρεσὶν τέλειοι	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	20	cn3	δὲ	coordinating	coordination	C2	C3	coordinate	medium	suggested	==νηπιάζετε== ταῖς δὲ φρεσὶν τέλειοι	==γίνεσθε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	21	cn1	ὅτι	subordinating	content/cause	C1	C2	subordinate	medium	suggested	ἐν τῷ νόμῳ ==γέγραπται== ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων	==λαλήσω== τῷ λαῷ τούτῳ καὶ οὐδʼ οὕτως	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	21	cn2	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ἐν τῷ νόμῳ ==γέγραπται== ὅτι ἐν ἑτερογλώσσοις καὶ ἐν χείλεσιν ἑτέρων	==λαλήσω== τῷ λαῷ τούτῳ καὶ οὐδʼ οὕτως	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	21	cn3	καὶ	coordinating	coordination	C2	C3	coordinate	medium	suggested	==λαλήσω== τῷ λαῷ τούτῳ καὶ οὐδʼ οὕτως	==εἰσακούσονταί== μου	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	22	cn1	ὥστε	subordinating	result/inference		C1	subordinate	low	cross-verse-or-missing-source		ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν	context-sensitive function; keep as suggested; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	14	22	cn2	οὐ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	22	cn3	ἀλλὰ	coordinating	contrast	C1		coordinate	low	pending	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	14	22	cn4	δὲ	coordinating	coordination	C1		coordinate	low	pending	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	14	22	cn5	οὐ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	22	cn6	ἀλλὰ	coordinating	contrast	C1		coordinate	low	pending	ὥστε αἱ γλῶσσαι εἰς σημεῖόν ==εἰσιν== οὐ τοῖς πιστεύουσιν ἀλλὰ τοῖς ἀπίστοις ἡ δὲ προφητεία οὐ τοῖς ἀπίστοις ἀλλὰ τοῖς πιστεύουσιν		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	14	23	cn1	ἐὰν	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	14	23	cn2	οὖν	coordinating	inference		C1	coordinate	low	cross-verse-or-missing-source		ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	14	23	cn3	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ἐὰν οὖν ==συνέλθῃ== ἡ ἐκκλησία ὅλη ἐπὶ τὸ αὐτὸ καὶ πάντες	==λαλῶσιν== γλώσσαις	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	cn4	δὲ	coordinating	coordination	C3	C4	coordinate	medium	suggested	==εἰσέλθωσιν== δὲ ἰδιῶται ἢ ἄπιστοι	οὐκ ==ἐροῦσιν==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	cn5	ἢ	coordinating	alternative/comparison	C3	C4	coordinate	medium	suggested	==εἰσέλθωσιν== δὲ ἰδιῶται ἢ ἄπιστοι	οὐκ ==ἐροῦσιν==	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
1corintios	14	23	cn6	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	14	23	cn7	ὅτι	subordinating	content/cause	C4	C5	subordinate	medium	suggested	οὐκ ==ἐροῦσιν==	ὅτι ==μαίνεσθε==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	14	24	cn1	ἐὰν	subordinating	condition		C1	subordinate	low	cross-verse-or-missing-source		ἐὰν δὲ πάντες ==προφητεύωσιν==	function follows connector inventory; target finite clause found; source not available in verse; target clause found but source clause unresolved
1corintios	14	24	cn2	δὲ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		ἐὰν δὲ πάντες ==προφητεύωσιν==	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	14	24	cn3	δέ	coordinating	coordination	C2	C3	coordinate	medium	suggested	==εἰσέλθῃ== δέ τις ἄπιστος ἢ ἰδιώτης	==ἐλέγχεται== ὑπὸ πάντων	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	14	24	cn4	ἢ	coordinating	alternative/comparison	C2	C3	coordinate	medium	suggested	==εἰσέλθῃ== δέ τις ἄπιστος ἢ ἰδιώτης	==ἐλέγχεται== ὑπὸ πάντων	context-sensitive function; keep as suggested; coordinating connector between finite clauses; source and target clauses available
